"","CensusTract","diabetesRiskScore"
"861",51059481103,0.0948616584224551
"862",51059481104,0.0961313458943098
"863",51059481105,0.0987767835127928
"864",51059481106,0.0945248051087591
"865",51059481201,0.0956350235679193
"866",51059481202,0.102378838482663
"867",51059481400,0.10548407992127
"868",51059481500,0.104649590943096
"869",51059481600,0.0940349666630236
"870",51059481701,0.0932285794365744
"871",51059481702,0.086161373338343
"872",51059481900,0.100909849085475
"873",51059482001,0.0917346664541378
"874",51059482002,0.0972778250714377
"875",51059482100,0.112385409223743
"876",51059482201,0.0960884092443032
"877",51059482202,0.101374616887056
"878",51059482203,0.0909039252444409
"879",51059482301,0.100335153760573
"880",51059482302,0.106799704596465
"881",51059482303,0.0946942352425023
"882",51059482400,0.0892022182243398
"883",51059482501,0.100308374399155
"884",51059482502,0.0882612692614966
"885",51059482503,0.0890999880249067
"886",51059482504,0.0850151931246119
"887",51059482601,0.0870048913580344
"888",51059482602,0.102410630458613
"889",51059490101,0.107554761018583
"890",51059490103,0.0920675154233784
"891",51059490501,0.0918760059500267
"892",51059490502,0.096535036981823
"893",51059491000,0.0897936541839324
"894",51059491101,0.0913630834937375
"895",51059491102,0.101730764443595
"896",51059491103,0.102905231168857
"897",51059491201,0.0981033909193058
"898",51059491202,0.0979925910402256
"899",51059491301,0.0960611004768938
"900",51059491302,0.0946541913350407
"901",51059491303,0.102052071103354
"902",51059491401,0.101372254227701
"903",51059491402,0.104180510516435
"904",51059491403,0.0806702221586243
"905",51059491404,0.0853241374702374
"906",51059491405,0.0827223378999761
"907",51059491501,0.100840874718338
"908",51059491502,0.0936169975845176
"909",51059491601,0.111727976766365
"910",51059491602,0.105807768082564
"911",51059491701,0.0804627438246958
"912",51059491702,0.0911244578352037
"913",51059491703,0.0864808811380942
"914",51059491704,0.0826076852750091
"915",51059491705,0.0980883947322444
"916",51059491801,0.0843909191801399
"917",51059491802,0.0927119018700292
"918",51059491803,0.0985952788821998
"919",51059492000,0.092684975537261
"920",51059492100,0.0935875012101929
"921",51059492201,0.0951478740740543
"922",51059492202,0.0899433187206293
"923",51059492203,0.0881114952777416
"924",51059492300,0.0896315927285388
"925",51059492400,0.100717943573281
"926",51059492500,0.0909142848573768
"927",51059980100,NA
"928",51059980200,NA
"929",51059980300,NA
"930",51121020100,NA
"931",51121020201,0.0453320122655912
"932",51121020202,0.0991914568100149
"933",51121020300,0.064049147866271
"934",51121020400,0.031604790855789
"935",51121020500,0.0577510235006095
"936",51121020600,0.0635728515991822
"937",51121020700,0.0690614776552815
"938",51121020800,0.109609096086718
"939",51121020900,0.102796867752373
"940",51121021000,0.103363887748085
"941",51121021100,0.0988014734443863
"942",51121021200,0.100618007459373
"943",51121021300,0.112596327103555
"944",51121021400,0.0964444729613934
"945",51121021500,0.0956701079536233
"946",51153900100,0.1060621259645
"947",51153900201,0.101734108125232
"948",51153900202,0.108655966454359
"949",51153900203,0.130193629417073
"950",51153900300,0.119060675849094
"951",51153900403,0.129011144161876
"952",51153900404,0.102809509915917
"953",51153900407,0.124650434407479
"954",51153900408,0.111669801674024
"955",51153900409,0.119726684768012
"956",51153900410,0.118945777268077
"957",51153900501,0.104160612728233
"958",51153900502,0.103580266281888
"959",51153900600,0.104255350711811
"960",51153900701,0.123661189953937
"961",51153900702,0.110820852976439
"962",51153900801,0.110954684468316
"963",51153900802,0.127207616566186
"964",51153900901,0.134579301245029
"965",51153900904,0.114148899545771
"966",51153900905,0.120605936505666
"967",51153901001,0.121432499109603
"968",51153901005,0.100121614070081
"969",51153901008,0.117820300240254
"970",51153901009,0.106910345923004
"971",51153901010,0.104156484156327
"972",51153901011,0.112804244210255
"973",51153901012,0.130218233935829
"974",51153901100,0.04641285472927
"975",51153901203,0.120322698508985
"976",51153901208,0.128184247361244
"977",51153901209,0.107433266591334
"978",51153901211,0.122716937301761
"979",51153901212,0.129845183365453
"980",51153901219,0.09814337021597
"981",51153901221,0.11216931140233
"982",51153901222,0.0960501043545397
"983",51153901223,0.105654578368975
"984",51153901224,0.0948909584101352
"985",51153901225,0.117871584346096
"986",51153901226,0.114839433287559
"987",51153901227,0.113673012657703
"988",51153901228,0.11992231106324
"989",51153901229,0.105594137397643
"990",51153901230,0.108518771382887
"991",51153901231,0.0952010694926831
"992",51153901232,0.100612671565713
"993",51153901233,0.0919872302092855
"994",51153901234,0.104216965093547
"995",51153901235,0.110890163339325
"996",51153901236,0.103115713605384
"997",51153901237,0.108077075334955
"998",51153901303,0.0856314217054016
"999",51153901304,0.0897913199383434
"1000",51153901305,0.100338043065737
"1001",51153901306,0.09479977932147
"1002",51153901403,0.105086860802057
"1003",51153901407,0.0949753515933839
"1004",51153901408,0.104940028164035
"1005",51153901409,0.0813275614740948
"1006",51153901410,0.0892790336771941
"1007",51153901411,0.0974110048775733
"1008",51153901412,0.0881135303702696
"1009",51153901413,0.0853330753931989
"1010",51153901414,0.104991401780508
"1011",51153901415,0.0762273318934669
"1012",51153901416,0.0977654049118627
"1013",51153901417,0.0960477706220542
"1014",51153901503,0.0913033046063253
"1015",51153901504,0.140963545691531
"1016",51153901505,0.0924968424348991
"1017",51153901506,0.0976876962911162
"1018",51153901507,0.0827776506419452
"1019",51153901508,0.0977872973075414
"1020",51153901509,0.0939761346857861
"1021",51153901510,0.0884704750664657
"1022",51153901511,0.116499504631538
"1023",51153901601,0.100529972525461
"1024",51153901602,0.102943192612861
"1025",51153901701,0.10734581311022
"1026",51153901702,0.0862672331433519
"1027",51153901900,0.109644536129028
"1028",51153980100,NA
"1029",51510200102,0.112186540822098
"1030",51510200103,0.140822080737316
"1031",51510200104,0.10753524404328
"1032",51510200105,0.168976678656897
"1033",51510200106,0.121590330371866
"1034",51510200107,0.0881458907920749
"1035",51510200201,0.0990099847342349
"1036",51510200202,0.0964854505082257
"1037",51510200301,0.102196965641046
"1038",51510200302,0.123287226704435
"1039",51510200303,0.137474550828505
"1040",51510200403,0.0929642189005582
"1041",51510200404,0.098291572686734
"1042",51510200405,0.113912700523168
"1043",51510200406,0.140329418989168
"1044",51510200407,0.126068063896512
"1045",51510200500,0.121817685847261
"1046",51510200600,0.109884160160671
"1047",51510200701,0.0552681906714025
"1048",51510200702,0.0800100629793427
"1049",51510200703,0.125668239575
"1050",51510200801,0.103941410776141
"1051",51510200802,0.101334204717267
"1052",51510200900,0.093427746032135
"1053",51510201000,0.0918249024115333
"1054",51510201100,0.096388481596729
"1055",51510201202,0.0729696747031458
"1056",51510201203,0.0865057466034247
"1057",51510201204,0.106318863305154
"1058",51510201300,0.0951921191107591
"1059",51510201400,0.0829748412419702
"1060",51510201500,0.0927575317149768
"1061",51510201600,0.0983700069148495
"1062",51510201801,0.102812571806662
"1063",51510201802,0.107676160121828
"1064",51510201900,0.0937853345948458
"1065",51510202001,0.0940388721810875
"1066",51510202002,0.0947629010482441
"1067",51600300100,0.101939252109125
"1068",51600300200,0.0961223360383645
"1069",51600300300,0.0942982654690126
"1070",51600300400,0.0951921840476821
"1071",51600300500,0.104004130385738
"1072",51610500100,0.0829897665885817
"1073",51610500200,0.0949293056681927
"1074",51610500300,0.0953129621684162
"1075",51683910100,0.106203187705999
"1076",51683910201,0.100048654290416
"1077",51683910202,0.0918873747062478
"1078",51683910301,0.113380816827493
"1079",51683910302,0.104360293060435
"1080",51683910401,0.0922756936241048
"1081",51683910402,0.101570291777575
"1082",51685920100,0.0990741379308613
"1083",51685920200,0.105931724081672
"1084",NA,NA
"1085",NA,NA
