"statefp","countyfp","tract","pop","diabetes_num","diabetes_frac"
51,59,492400,3483.99855597136,325.544047619152,0.0934397768509946
51,59,492500,3269.99230638567,357.04106403631,0.109187126629955
51,121,20201,4767.65907037321,253.236803703334,0.0531155437008861
51,121,20202,1631.08726855748,208.514710710672,0.127837862958173
51,121,20300,5190.03850777554,372.670373412185,0.0718049341741614
51,121,20400,6542.9423754243,325.988528211224,0.0498229251468968
51,121,20500,5720.47322378819,426.710840454708,0.074593626044828
51,121,20600,4784.35276959292,360.418770337314,0.0753328167245453
51,121,20700,5150.41621145627,382.47121577991,0.0742602539439753
51,121,20800,5316.33907556423,582.731671991896,0.109611457002496
51,121,20900,3502.43304895835,383.386541099333,0.109462917846026
51,121,21000,3564.0547529592,377.662850072983,0.105964379407868
51,121,21100,5383.68602157707,505.235078258785,0.0938455690457937
51,121,21200,5683.67903562813,590.468696687832,0.103888466077426
51,121,21300,2882.91553189898,327.881552866099,0.113732625613947
51,121,21400,4169.71574618379,464.900873675971,0.111494620251143
51,121,21500,6745.13538736945,731.340223269574,0.108424839720644
51,153,900100,2737.69280855174,299.768476890402,0.109496754330513
51,153,900201,1380.11905908918,141.934931322427,0.102842526800621
51,153,900202,3470.94578538285,371.452096980059,0.107017545057704
51,153,900203,3263.0929236659,319.217510621305,0.0978266687737114
51,153,900300,6865.4222626512,659.202518934139,0.0960177675480046
51,153,900403,3716.21187049997,459.509456877517,0.123649962082408
51,153,900404,4185.35598083094,395.701233393029,0.0945442240051631
51,153,900407,4418.19541619603,493.013255317765,0.111587018878906
51,153,900408,3346.14699767958,331.225197399055,0.0989870431958748
51,153,900409,3366.16026962309,376.850107478985,0.111952514822231
51,153,900410,3233.23060108718,317.477603941056,0.0981920695153336
51,153,900501,6355.18766791012,692.875449728701,0.109025175326813
51,153,900502,2005.42557246111,159.810370128127,0.0796890058263315
51,153,900600,5153.22346283208,563.635165884254,0.109375261901508
51,153,900701,4175.24058707404,383.327919957878,0.0918097800506651
51,153,900702,5425.05741699679,525.65351682579,0.0968936319786975
51,153,900801,4406.90414560887,419.033394555983,0.0950856612058415
51,153,900802,4824.68827099532,515.76252923107,0.106900694979962
51,153,900901,3952.04256256216,427.749043589784,0.108234928348663
51,153,900904,3661.46887932441,348.36839905923,0.0951444380768596
51,153,900905,3913.74078962051,406.157683718439,0.103777359194455
51,153,901001,4986.63503604443,502.261031816305,0.100721434030335
51,153,901005,3254.37036931429,288.843411992875,0.0887555438423366
51,153,901008,5168.16748782185,488.960434746686,0.094610021037217
51,153,901009,5163.68399200312,519.984128192595,0.100700222747535
51,153,901010,2908.16496672408,272.972139375355,0.0938640491508451
51,153,901011,3909.25458770788,394.16190404374,0.10082789319558
51,153,901012,2587.80404654002,390.912057222322,0.151059373195194
51,153,901100,2817.23983859128,128.842793215267,0.0457336970215828
51,153,901203,2913.16512497826,333.420176392726,0.114452893017938
51,153,901208,2486.37444679083,315.591944841834,0.126928566712536
51,153,901209,4525.83405626978,512.833162594717,0.113312409650609
51,153,901211,3122.41003395627,337.698534357414,0.108153167164125
51,153,901212,5893.2483843112,612.585405527107,0.103946985699417
51,153,901219,4048.99920900004,426.056127064747,0.105225045763832
51,153,901221,3854.26941460766,379.030341781348,0.0983403859483267
51,153,901222,1819.94111130507,167.783848837679,0.0921919109335148
51,153,901223,4965.41162114799,522.007419248839,0.105128730320277
51,153,901224,3009.6901782831,321.719173060069,0.106894448930818
51,153,901225,3161.08313977652,326.260043953811,0.103211471994652
51,153,901226,4255.62136259866,436.850612602084,0.102652603551958
51,153,901227,3855.82496318736,405.333029637772,0.105122258792243
51,153,901228,4580.17010244808,473.237346857284,0.103323094180354
51,153,901229,2899.99920353731,288.680614908197,0.0995450669628031
51,153,901230,3168.65221080128,318.519012917554,0.100521922801054
51,153,901231,4234.01328685635,447.835326650309,0.105770883629611
51,153,901232,2361.10737050308,256.142706533787,0.108484141692891
51,153,901233,5184.00097439996,503.663409222035,0.09715727518364
51,153,901234,1872.58170878818,210.007525282858,0.112148657811445
51,153,901235,2442.491314402,249.499321389039,0.102149522464167
51,153,901236,3610.94056083207,365.07624412355,0.101102811850059
51,153,901237,2285.71689781798,161.548623988994,0.0706774422253313
51,153,901303,3571.00296118097,308.045599833295,0.0862630479957431
51,153,901304,1953.00606805449,202.734293637691,0.103806279434476
51,153,901305,2182.00235293549,237.379076299956,0.108789560185673
51,153,901306,4249.06230896287,419.914161880039,0.0988251363116709
51,153,901403,4670.98726521833,443.931379709965,0.0950401605706829
51,153,901407,2792.999825577,269.902020824518,0.096635172817728
51,153,901408,5164.98737194778,514.260942027364,0.0995667375336542
51,153,901409,4138.64129317205,313.520613921946,0.075754478755913
51,153,901410,4952.54740571568,385.315277341376,0.0778014314202602
51,153,901411,4151.00077584389,384.186485602308,0.0925527376043923
51,153,901412,4713.00107248336,353.883658405531,0.0750866916775523
51,153,901413,2776.00110476929,205.999944313769,0.0742074432030492
51,153,901414,3492.99914132149,361.33033619565,0.103444152596885
51,153,901415,2501.00004808453,169.33791996107,0.0677080834487642
51,153,901416,3435.00140367538,262.000830049362,0.0762738640423921
51,153,901417,1842.9948458083,185.719368877337,0.100770422282915
51,153,901503,4514.14187144049,456.698946804306,0.101170711911757
51,153,901504,3391.09485152358,588.190303852339,0.173451445508247
51,153,901505,4860.0006142354,410.235103264048,0.0844105044066107
51,153,901506,3518.00058728949,257.642791711517,0.0732355738206465
51,153,901507,1730.00061639426,123.259096042971,0.0712480070093111
51,153,901508,2819.00140781432,229.911434919858,0.0815577581063064
51,153,901509,3869.95765007633,382.855060028192,0.0989300386841807
51,153,901510,3216.00026276606,272.302058789852,0.0846710312628045
51,153,901511,2142.99464375252,305.11318171534,0.14237701554917
51,153,901601,2902.00182726913,309.993900352649,0.106820711634204
51,153,901602,5671.97140173286,523.863673190006,0.0923600695571137
51,153,901701,5307.97857300786,542.561310156213,0.102216183184168
51,153,901702,2869.99736776319,318.887153843448,0.111110608471387
51,153,901900,4251.99870024718,440.199139679626,0.103527580959523
51,510,200102,3267.00401926108,358.196820801945,0.109640765266937
51,510,200103,6081.02908220223,752.719098438691,0.12378153241229
51,510,200104,2991.00130290375,257.266822124134,0.0860136108514472
51,510,200105,3509.99960582701,459.55336928882,0.130926900540361
51,510,200106,2655.21336956706,351.672519342797,0.132446048733228
51,510,200107,5539.00890516974,439.874975267867,0.0794140220387292
51,510,200201,2673.32370933663,243.988850274451,0.091267978293207
51,510,200202,1427.00248601784,164.75493518929,0.115455254495773
51,510,200301,2584.00327010177,211.827405697269,0.0819764464496697
51,510,200302,3772.02135722074,384.315572092179,0.101885842018494
51,510,200303,4663.00428596267,555.811156670296,0.119195935192144
51,510,200403,1141.00087834244,87.243690440583,0.0764624218057784
51,510,200404,3015.00073927479,270.432763151327,0.089695753512941
51,510,200405,5655.00323094968,542.446224292766,0.0959232386153153
51,510,200406,4291.06714867349,455.169088683619,0.106073634579297
51,510,200407,3610.00182761405,415.053919176571,0.114973326606566
51,510,200500,3295.00514430249,342.044244369917,0.103806892369002
51,510,200600,4058.00805979941,443.582652215463,0.109310441398529
51,510,200701,728.006275276224,38.8394532927178,0.053350437505475
51,510,200702,3934.18301175957,292.54357966064,0.0743594232363379
51,510,200703,2392.99937514427,272.860055115441,0.114024290164719
51,510,200801,2005.02079152017,228.059649596865,0.11374428163608
51,510,200802,2499.00416681256,228.161175318893,0.0913008382894812
51,510,200900,3564.16669286655,355.727217340281,0.099806560128696
51,510,201000,2476.00134376084,229.734302921761,0.0927844015515815
51,510,201100,2326.99947567489,255.393919222438,0.1097524610092
51,510,201202,2526.01156971854,193.889459204246,0.0767571540560482
51,510,201203,5242.93511510761,493.072144512133,0.0940450594346165
51,510,201204,3135.9982243946,276.97232789508,0.0883203076266245
51,510,201300,2549.06684093483,219.722104441664,0.0861970745188792
51,510,201400,3247.0306029425,274.368697854803,0.0844983406088525
51,510,201500,2725.31180452908,258.192016245036,0.0947385234291204
51,510,201600,3739.16014624448,329.211320010479,0.0880441883028548
51,510,201801,5112.00458178507,539.163534167425,0.105470080384621
51,510,201802,1727.00078564419,197.68271239525,0.114465907623494
51,510,201900,1415.01551893166,136.347065886117,0.0963572936564393
51,510,202001,1863.99824618463,206.148197250906,0.110594630479329
51,510,202002,1907.99985080624,209.498205756489,0.109799906780896
51,600,300100,3687.54149320722,391.632346986113,0.106204187182038
51,600,300200,3872.79361014566,390.98508988132,0.100956861955423
51,600,300300,4731.13663771441,497.913321875547,0.105241797057057
51,600,300400,2728.99260342011,305.782250920122,0.112049497875846
51,600,300500,2844.89388285143,332.111263156825,0.116739420460896
51,610,500100,2476.29646693377,227.633184734791,0.0919248513957836
51,610,500200,4245.81302705729,440.314169972166,0.103705501670982
51,610,500300,3008.00316598958,296.030987637953,0.0984144534770009
51,683,910100,2882.00652018471,362.544129897907,0.125795735491491
51,683,910201,3474.00547704232,378.055523318702,0.108824101118162
51,683,910202,5600.99080341884,527.034903736833,0.0940967272103235
51,683,910301,3769.99708619309,475.888619080706,0.126230500501859
51,683,910302,4511.99174724353,448.682279444746,0.0994421764443288
51,683,910401,4791.99006938638,398.957413341155,0.0832550584547104
51,683,910402,4126.98812321896,444.712161467613,0.107757073243222
51,685,920100,5023.00282102107,499.197601840874,0.0993823056900847
51,685,920200,6039.97445942226,613.189741700163,0.101521909706687
